Year,RoundNumber,Location,Location_Encoded,Driver,LapNumber,Stint,Compound,Actual,Predicted,Error
2022,6,Barcelona,2,MAG,44.0,3.0,HARD,89.178,89.1973447026753,0.019344702675295915
2022,6,Barcelona,2,MAG,45.0,3.0,HARD,90.581,89.24119094190883,1.3398090580911715
2022,6,Barcelona,2,MAG,46.0,3.0,HARD,89.431,90.1230384455522,0.6920384455521935
2022,6,Barcelona,2,MAG,47.0,3.0,HARD,88.999,89.51998229058958,0.5209822905895848
2022,6,Barcelona,2,MAG,48.0,3.0,HARD,88.908,89.10220330708493,0.1942033070849336
2022,6,Barcelona,2,MAG,49.0,3.0,HARD,88.765,88.99008118095966,0.22508118095966917
2022,6,Barcelona,2,MAG,50.0,3.0,HARD,90.635,88.86082327756219,1.774176722437811
2022,6,Barcelona,2,MAG,51.0,3.0,HARD,91.497,90.10432892719994,1.3926710728000566
2022,6,Barcelona,2,MAG,52.0,3.0,HARD,89.659,91.40651381704753,1.7475138170475144
2022,6,Barcelona,2,MAG,53.0,3.0,HARD,89.876,89.73292979217652,0.1430702078234773
2022,6,Barcelona,2,MAG,54.0,3.0,HARD,89.583,89.93543378722099,0.35243378722098473
2022,6,Barcelona,2,MAG,55.0,3.0,HARD,89.74,89.681593484814,0.05840651518599976
2022,6,Barcelona,2,MAG,56.0,3.0,HARD,90.087,89.82825956268009,0.2587404373199126
2022,6,Barcelona,2,MAG,57.0,3.0,HARD,89.676,90.11889085615684,0.4428908561568355
2022,6,Barcelona,2,MAG,58.0,3.0,HARD,90.126,89.78518267004922,0.3408173299507864
2022,6,Barcelona,2,MAG,59.0,3.0,HARD,91.259,90.14984328041685,1.1091567195831475
2022,6,Barcelona,2,MAG,60.0,3.0,HARD,92.217,90.87769934406596,1.3393006559340348
2022,6,Barcelona,2,MAG,61.0,3.0,HARD,90.304,92.08211406115899,1.7781140611589843
2022,6,Barcelona,2,MAG,62.0,3.0,HARD,93.41,90.39749173589541,3.0125082641045853
2022,6,Barcelona,2,MAG,63.0,3.0,HARD,92.247,92.92679036098322,0.6797903609832182
2022,6,Barcelona,2,MAG,64.0,3.0,HARD,93.091,92.34613876845853,0.7448612315414697
2022,6,Barcelona,2,MSC,6.0,1.0,SOFT,90.939,90.08379084925522,0.855209150744768
2022,6,Barcelona,2,MSC,18.0,2.0,SOFT,89.688,90.13129050853686,0.44329050853685775
