Time,Driver,LapTime,LapNumber,Stint,Compound,TyreLife,Team,Location,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,LapTime_Sec,FuelLoad,Track_Evolution_Physics,Traction_1_5,Asphalt_Grip_1_5,Asphalt_Abrasion_1_5,Track_Evolution_1_5,Tyre_Stress_1_5,Braking_1_5,Lateral_1_5,Downforce_1_5,Min_Pressure_Front_PSI,Min_Pressure_Rear_PSI,Compound_Hard,Compound_Medium,Compound_Soft,Circuit_Length_KM,Total_Laps,Cumulative_Field_Dist_KM,Compound_Hard_Int,Compound_Medium_Int,Compound_Soft_Int,Wear_Severity_Index,Track_Flow_Type,Compound_Int,E_lap,Gap_To_Car_Ahead,Grip_Aero_Balance,Total_Min_Pressure,Pressure_Delta,LatOffset_Mean,LatOffset_Std,Lap_Gap,Prev_LapTime,Lag_2,Rolling_Avg_3
0 days 01:17:52.767000,HAM,0 days 00:01:33.624000,10.0,1.0,MEDIUM,10.0,Mercedes,Silverstone,21.3,55.0,1001.2,False,29.2,202,3.7,93.624,89.03846153846153,2191.452,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1095.726,1,2,3,15,0.8333333333333334,2,29.012473751066352,0.8214552013132534,0.6,49.5,3.5,0.31793491807146806,0.3616854822339284,1.0,93.331,93.483,93.38066666666668
0 days 01:19:26.286000,HAM,0 days 00:01:33.519000,11.0,1.0,MEDIUM,11.0,Mercedes,Silverstone,21.3,55.0,1001.2,False,29.1,175,3.0,93.519,86.9423076923077,2415.31,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1207.655,1,2,3,15,0.8333333333333334,2,29.535204378001385,1.0465714076025106,0.6,49.5,3.5,0.3360213008564171,0.4474945258049017,1.0,93.624,93.331,93.47933333333333
0 days 01:21:00.194000,HAM,0 days 00:01:33.908000,12.0,1.0,MEDIUM,12.0,Mercedes,Silverstone,21.3,55.0,1001.2,False,29.1,187,4.5,93.908,84.84615384615384,2639.168,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1319.584,1,2,3,15,0.8333333333333334,2,28.872534045405985,1.3561154415822232,0.6,49.5,3.5,0.35304590903903615,0.3984398064143796,1.0,93.519,93.624,93.49133333333333
0 days 01:22:33.474000,HAM,0 days 00:01:33.280000,13.0,1.0,MEDIUM,13.0,Mercedes,Silverstone,21.4,57.0,1001.5,False,28.8,205,4.5,93.28,82.75,2863.026,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1431.513,1,2,3,15,0.8333333333333334,2,28.562368238924613,1.5791599958785574,0.6,49.5,3.5,0.2825751385622933,0.3428484562445082,1.0,93.908,93.519,93.68366666666667
0 days 01:24:06.798000,HAM,0 days 00:01:33.324000,14.0,1.0,MEDIUM,14.0,Mercedes,Silverstone,21.4,58.0,1001.5,False,28.7,191,3.7,93.324,80.65384615384616,3086.884,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1543.442,1,2,3,15,0.8333333333333334,2,28.984215694020833,1.4447198537581751,0.6,49.5,3.5,0.36458762845004833,0.5421630440924446,1.0,93.28,93.908,93.569
0 days 01:25:39.954000,HAM,0 days 00:01:33.156000,15.0,1.0,MEDIUM,15.0,Mercedes,Silverstone,20.9,61.0,1001.5,False,27.7,255,2.5,93.156,78.5576923076923,3310.742,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1655.371,1,2,3,15,0.8333333333333334,2,28.877449226045588,1.169668124122359,0.6,49.5,3.5,0.3566271037779648,0.47672997747015294,1.0,93.324,93.28,93.504
0 days 01:27:12.885000,HAM,0 days 00:01:32.931000,16.0,1.0,MEDIUM,16.0,Mercedes,Silverstone,20.5,63.0,1001.5,False,27.8,241,1.8,92.931,76.46153846153845,3534.6,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1767.3,1,2,3,15,0.8333333333333334,2,29.187306035275597,0.8301845968904162,0.6,49.5,3.5,0.3263095117151865,0.35447902254291025,1.0,93.156,93.324,93.25333333333333
0 days 01:28:46.005000,HAM,0 days 00:01:33.120000,17.0,1.0,MEDIUM,17.0,Mercedes,Silverstone,20.1,63.0,1001.4,False,27.9,222,2.2,93.12,74.36538461538461,3758.458,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1879.229,1,2,3,15,0.8333333333333334,2,29.154089623807426,0.8026815939142252,0.6,49.5,3.5,0.3075119383497738,0.3457856662008425,1.0,92.931,93.156,93.137
0 days 01:30:19.318000,HAM,0 days 00:01:33.313000,18.0,1.0,MEDIUM,18.0,Mercedes,Silverstone,20.1,64.0,1001.5,False,28.3,229,2.4,93.313,72.26923076923077,3982.316,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1991.158,1,2,3,15,0.8333333333333334,2,28.59974681753362,0.8629176721954788,0.6,49.5,3.5,0.2893065150383784,0.3315970035194332,1.0,93.12,92.931,93.069
0 days 01:31:52.519000,HAM,0 days 00:01:33.201000,19.0,1.0,MEDIUM,19.0,Mercedes,Silverstone,20.1,64.0,1001.4,False,28.9,239,3.4,93.201,70.17307692307692,4194.392,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2097.196,1,2,3,15,0.8333333333333334,2,28.648269574583747,0.9379454750464727,0.6,49.5,3.5,0.34101966706236914,0.4452596171318302,1.0,93.313,93.12,93.12133333333334
0 days 01:33:25.475000,HAM,0 days 00:01:32.956000,20.0,1.0,MEDIUM,20.0,Mercedes,Silverstone,20.3,64.0,1001.2,False,29.3,217,2.7,92.956,68.07692307692307,4418.25,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2209.125,1,2,3,15,0.8333333333333334,2,28.83243878032302,1.0509947447249741,0.6,49.5,3.5,0.521982345508096,0.641552103018796,1.0,93.201,93.313,93.21133333333334
0 days 01:34:58.254000,HAM,0 days 00:01:32.779000,21.0,1.0,MEDIUM,21.0,Mercedes,Silverstone,20.2,64.0,1001.4,False,29.4,206,2.0,92.779,65.98076923076923,4642.108,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2321.054,1,2,3,15,0.8333333333333334,2,29.654081691785876,1.019750418859577,0.6,49.5,3.5,0.3126121432846831,0.3726339572788858,1.0,92.956,93.201,93.15666666666668
0 days 01:36:31.075000,HAM,0 days 00:01:32.821000,22.0,1.0,MEDIUM,22.0,Mercedes,Silverstone,20.0,64.0,1001.2,False,29.6,222,1.7,92.821,63.88461538461538,4865.966,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2432.983,1,2,3,15,0.8333333333333334,2,29.993392370058146,0.8527048046519555,0.6,49.5,3.5,0.3350651639499848,0.3754645581713052,1.0,92.779,92.956,92.97866666666665
0 days 01:38:04.049000,HAM,0 days 00:01:32.974000,23.0,1.0,MEDIUM,23.0,Mercedes,Silverstone,20.2,64.0,1001.4,False,29.6,204,2.5,92.974,61.78846153846153,5089.824,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2544.912,1,2,3,15,0.8333333333333334,2,29.405730746956507,1.140516376934286,0.6,49.5,3.5,0.4880174390260591,0.6292634581583468,1.0,92.821,92.779,92.85199999999999
0 days 01:39:36.752000,HAM,0 days 00:01:32.703000,24.0,1.0,MEDIUM,24.0,Mercedes,Silverstone,20.4,63.0,1001.4,False,29.7,202,1.3,92.703,59.69230769230769,5313.682,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2656.841,1,2,3,15,0.8333333333333334,2,29.929484158233805,1.3429351302811852,0.6,49.5,3.5,0.27744983047111915,0.27418177514463205,1.0,92.974,92.821,92.85799999999999
0 days 01:41:09.839000,HAM,0 days 00:01:33.087000,25.0,1.0,MEDIUM,25.0,Mercedes,Silverstone,20.4,62.0,1001.4,False,30.9,145,1.7,93.087,57.59615384615385,5537.54,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2768.77,1,2,3,15,0.8333333333333334,2,30.29837025046118,1.5549842280360766,0.6,49.5,3.5,0.5928483834244983,0.8681347767853538,1.0,92.703,92.974,92.83266666666667
0 days 01:42:42.608000,HAM,0 days 00:01:32.769000,26.0,1.0,MEDIUM,26.0,Mercedes,Silverstone,20.5,63.0,1001.4,False,31.7,220,2.0,92.769,55.5,5761.398,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2880.699,1,2,3,15,0.8333333333333334,2,30.509463286202898,1.6584961782154781,0.6,49.5,3.5,0.370389050493214,0.5078129062163882,1.0,93.087,92.703,92.92133333333334
0 days 01:44:15.322000,HAM,0 days 00:01:32.714000,27.0,1.0,MEDIUM,27.0,Mercedes,Silverstone,20.8,62.0,1001.4,False,32.4,209,1.2,92.714,53.40384615384615,5973.474,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2986.737,1,2,3,15,0.8333333333333334,2,29.91859400994988,4.807630923390771,0.6,49.5,3.5,0.47637242858317497,0.7371206136255725,1.0,92.769,93.087,92.85300000000001
0 days 01:45:47.642000,HAM,0 days 00:01:32.320000,28.0,1.0,MEDIUM,28.0,Mercedes,Silverstone,20.8,62.0,1001.4,False,32.8,192,2.2,92.32,51.30769230769231,6197.332,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,3098.666,1,2,3,15,0.8333333333333334,2,29.67732261730517,4.584920573506808,0.6,49.5,3.5,0.36713853112107453,0.4420267733877525,1.0,92.714,92.769,92.85666666666667
0 days 01:47:19.797000,HAM,0 days 00:01:32.155000,29.0,1.0,MEDIUM,29.0,Mercedes,Silverstone,21.0,61.0,1001.4,False,33.3,212,1.6,92.155,49.21153846153846,6409.408,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,3204.704,1,2,3,15,0.8333333333333334,2,29.172108665940357,4.717356725687928,0.6,49.5,3.5,0.3379955574130238,0.40837907492007014,1.0,92.32,92.714,92.601
0 days 01:48:52.043000,HAM,0 days 00:01:32.246000,30.0,1.0,MEDIUM,30.0,Mercedes,Silverstone,21.0,61.0,1001.4,False,32.7,195,1.8,92.246,47.11538461538461,6621.484,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,3310.742,1,2,3,15,0.8333333333333334,2,29.718369238502312,5.0,0.6,49.5,3.5,0.27994095541771047,0.3210341144329087,1.0,92.155,92.32,92.39633333333335
0 days 01:50:24.787000,HAM,0 days 00:01:32.744000,31.0,1.0,MEDIUM,31.0,Mercedes,Silverstone,21.0,62.0,1001.4,False,31.4,235,2.2,92.744,45.01923076923076,6845.342,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,3422.671,1,2,3,15,0.8333333333333334,2,29.323208920685264,5.0,0.6,49.5,3.5,0.2907211382286534,0.46079142913641397,1.0,92.246,92.155,92.24033333333334
0 days 02:12:18.902000,HAM,0 days 00:01:31.042000,42.0,2.0,SOFT,12.0,Mercedes,Silverstone,21.3,62.0,1001.0,False,29.9,200,1.7,91.042,26.99230769230769,9201.742,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,4600.871,1,2,3,15,0.8333333333333334,3,30.737200162969856,2.1661020144084118,0.6,49.5,3.5,0.29042281194275676,0.34078753201111167,1.0,90.673,91.279,91.12633333333333
0 days 02:13:49.447000,HAM,0 days 00:01:30.545000,43.0,2.0,SOFT,13.0,Mercedes,Silverstone,21.4,61.0,1001.0,False,30.7,177,1.7,90.545,24.896153846153837,9413.818,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,4706.909,1,2,3,15,0.8333333333333334,3,33.1645570937584,2.2313602294446415,0.6,49.5,3.5,0.31792051663850746,0.36295538857684245,1.0,91.042,90.673,90.99799999999999
0 days 02:15:21.036000,HAM,0 days 00:01:31.589000,44.0,2.0,SOFT,14.0,Mercedes,Silverstone,21.4,58.0,1001.0,False,30.9,215,2.2,91.589,22.799999999999997,9625.894,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,4812.947,1,2,3,15,0.8333333333333334,3,30.853354349103245,1.780927738655229,0.6,49.5,3.5,0.370800018162731,0.43286752329783357,1.0,90.545,91.042,90.75333333333333
0 days 02:16:52.395000,HAM,0 days 00:01:31.359000,45.0,2.0,SOFT,15.0,Mercedes,Silverstone,21.4,57.0,1001.0,False,30.4,212,2.0,91.359,20.703846153846143,9837.97,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,4918.985,1,2,3,15,0.8333333333333334,3,29.92631854552699,1.2829620952907415,0.6,49.5,3.5,0.32816795104967045,0.3542092741970048,1.0,91.589,90.545,91.05866666666667
0 days 02:18:23.954000,HAM,0 days 00:01:31.559000,46.0,2.0,SOFT,16.0,Mercedes,Silverstone,21.4,58.0,1001.0,False,30.1,199,2.7,91.559,18.607692307692304,10050.046,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5025.023,1,2,3,15,0.8333333333333334,3,29.878253531902217,1.2369897508608831,0.6,49.5,3.5,0.2789414709646363,0.2971050566801551,1.0,91.359,91.589,91.16433333333333
0 days 02:19:55.202000,HAM,0 days 00:01:31.248000,47.0,2.0,SOFT,17.0,Mercedes,Silverstone,21.4,59.0,1001.0,False,30.0,192,2.4,91.248,16.511538461538464,10262.122,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5131.061,1,2,3,15,0.8333333333333334,3,29.721516870257236,1.213869600405151,0.6,49.5,3.5,0.37355967863675427,0.45582529087882573,1.0,91.559,91.359,91.50233333333334
0 days 02:21:26.354000,HAM,0 days 00:01:31.152000,48.0,2.0,SOFT,18.0,Mercedes,Silverstone,21.5,57.0,1001.0,False,29.9,184,3.2,91.152,14.41538461538461,10462.416,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5231.208,1,2,3,15,0.8333333333333334,3,30.248393382259508,1.234962794848207,0.6,49.5,3.5,0.3939818114361114,0.5221566854561972,1.0,91.248,91.559,91.38866666666667
0 days 02:22:57.640000,HAM,0 days 00:01:31.286000,49.0,2.0,SOFT,19.0,Mercedes,Silverstone,21.5,54.0,1001.0,False,29.6,188,3.4,91.286,12.31923076923077,10662.71,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5331.355,1,2,3,15,0.8333333333333334,3,30.020749524737937,1.2244164888326687,0.6,49.5,3.5,0.2771404219769929,0.34129598495409075,1.0,91.152,91.248,91.31966666666666
0 days 02:24:29.166000,HAM,0 days 00:01:31.526000,50.0,2.0,SOFT,20.0,Mercedes,Silverstone,21.6,54.0,1001.0,False,29.7,182,4.0,91.526,10.223076923076917,10863.004,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5431.502,1,2,3,15,0.8333333333333334,3,30.07263127693073,1.1758350867961842,0.6,49.5,3.5,0.5338896053339875,0.8185689129753418,1.0,91.286,91.152,91.22866666666665
0 days 02:26:00.869000,HAM,0 days 00:01:31.703000,51.0,2.0,SOFT,21.0,Mercedes,Silverstone,21.7,54.0,1001.0,False,30.2,203,3.7,91.703,8.126923076923077,11063.298,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5531.649,1,2,3,15,0.8333333333333334,3,30.050617389506197,1.2935936122048584,0.6,49.5,3.5,0.2776528974650298,0.3285855598838844,1.0,91.526,91.286,91.32133333333333
0 days 02:27:32.692000,HAM,0 days 00:01:31.823000,52.0,2.0,SOFT,22.0,Mercedes,Silverstone,21.8,52.0,1001.0,False,29.8,193,4.8,91.823,6.0307692307692236,11263.592,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5631.796,1,2,3,15,0.8333333333333334,3,30.777443056883676,1.5682621663112166,0.6,49.5,3.5,0.417519572487326,0.5432587374188106,1.0,91.703,91.526,91.505
0 days 01:08:36.618000,HUL,0 days 00:01:34.354000,4.0,1.0,HARD,4.0,Haas F1 Team,Silverstone,21.4,55.0,1001.2,False,29.3,201,3.0,94.354,101.61538461538461,860.086,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,430.043,1,2,3,15,0.8333333333333334,1,31.666071233153954,1.1039841425939025,0.6,49.5,3.5,0.2650521988225705,0.305196105938865,1.0,94.53,95.277,97.77
0 days 01:10:12.206000,HUL,0 days 00:01:35.588000,5.0,1.0,HARD,5.0,Haas F1 Team,Silverstone,21.4,55.0,1001.2,False,29.3,221,3.4,95.588,99.51923076923077,1107.508,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,553.754,1,2,3,15,0.8333333333333334,1,32.16750646298656,0.5247702774709359,0.6,49.5,3.5,0.3434622533446362,0.4028579889829578,1.0,94.354,94.53,94.72033333333333
0 days 01:11:47.837000,HUL,0 days 00:01:35.631000,6.0,1.0,HARD,6.0,Haas F1 Team,Silverstone,21.4,55.0,1001.2,False,29.5,183,3.4,95.631,97.42307692307692,1354.93,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,677.465,1,2,3,15,0.8333333333333334,1,30.07769565672851,0.69855386258098,0.6,49.5,3.5,0.264762704244721,0.3275288387053339,1.0,95.588,94.354,94.824
0 days 01:21:45.353000,HUL,0 days 00:01:34.022000,12.0,2.0,MEDIUM,5.0,Haas F1 Team,Silverstone,21.4,56.0,1001.2,False,28.9,189,4.3,94.022,84.00769230769231,2780.552,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1390.276,1,2,3,15,0.8333333333333334,2,28.76951857620842,5.0,0.6,49.5,3.5,0.8253345975597511,1.4053209478989273,1.0,93.966,93.525,93.71999999999998
0 days 01:23:19.653000,HUL,0 days 00:01:34.300000,13.0,2.0,MEDIUM,6.0,Haas F1 Team,Silverstone,21.4,58.0,1001.5,False,28.7,191,3.7,94.3,81.91153846153846,3004.41,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1502.205,1,2,3,15,0.8333333333333334,2,28.97166281534807,5.0,0.6,49.5,3.5,0.3105328977174175,0.33697103080945806,1.0,94.022,93.966,93.83766666666668
0 days 01:24:53.839000,HUL,0 days 00:01:34.186000,14.0,2.0,MEDIUM,7.0,Haas F1 Team,Silverstone,21.1,60.0,1001.5,False,27.8,229,4.5,94.186,79.81538461538462,3228.268,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1614.134,1,2,3,15,0.8333333333333334,2,28.79284186740168,5.0,0.6,49.5,3.5,0.3069493711632679,0.3161770682295298,1.0,94.3,94.022,94.096
0 days 01:26:27.764000,HUL,0 days 00:01:33.925000,15.0,2.0,MEDIUM,8.0,Haas F1 Team,Silverstone,20.7,63.0,1001.5,False,27.7,212,1.8,93.925,77.71923076923076,3452.126,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1726.063,1,2,3,15,0.8333333333333334,2,28.837300382557846,5.0,0.6,49.5,3.5,0.3211248587632473,0.3912680262723173,1.0,94.186,94.3,94.16933333333334
0 days 01:28:01.404000,HUL,0 days 00:01:33.640000,16.0,2.0,MEDIUM,9.0,Haas F1 Team,Silverstone,20.5,63.0,1001.5,False,27.8,241,1.8,93.64,75.62307692307692,3675.984,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1837.992,1,2,3,15,0.8333333333333334,2,28.73242547224481,5.0,0.6,49.5,3.5,0.3078772302704577,0.3875440631500097,1.0,93.925,94.186,94.137
0 days 01:29:35.020000,HUL,0 days 00:01:33.616000,17.0,2.0,MEDIUM,10.0,Haas F1 Team,Silverstone,20.1,64.0,1001.2,False,28.3,223,2.0,93.616,73.52692307692308,3899.842,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1949.921,1,2,3,15,0.8333333333333334,2,28.561539358474583,5.0,0.6,49.5,3.5,0.763986002251204,1.362104896957791,1.0,93.64,93.925,93.91699999999999
0 days 01:31:08.611000,HUL,0 days 00:01:33.591000,18.0,2.0,MEDIUM,11.0,Haas F1 Team,Silverstone,20.1,64.0,1001.5,False,28.3,229,2.4,93.591,71.43076923076923,4123.7,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2061.85,1,2,3,15,0.8333333333333334,2,28.720160033145163,5.0,0.6,49.5,3.5,0.4024560747369833,0.501886947259013,1.0,93.616,93.64,93.72699999999999
0 days 01:32:42.374000,HUL,0 days 00:01:33.763000,19.0,2.0,MEDIUM,12.0,Haas F1 Team,Silverstone,20.2,64.0,1001.4,False,29.1,201,3.2,93.763,69.33461538461538,4347.558,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2173.779,1,2,3,15,0.8333333333333334,2,28.485131761241192,5.0,0.6,49.5,3.5,0.4052091009307753,0.46169408550230934,1.0,93.591,93.616,93.61566666666666
0 days 01:34:15.929000,HUL,0 days 00:01:33.555000,20.0,2.0,MEDIUM,13.0,Haas F1 Team,Silverstone,20.2,64.0,1001.4,False,29.4,206,2.0,93.555,67.23846153846154,4571.416,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2285.708,1,2,3,15,0.8333333333333334,2,28.837299364745128,5.0,0.6,49.5,3.5,0.2992807362129483,0.32041988741426464,1.0,93.763,93.591,93.65666666666668
0 days 01:35:49.279000,HUL,0 days 00:01:33.350000,21.0,2.0,MEDIUM,14.0,Haas F1 Team,Silverstone,20.2,64.0,1001.4,False,29.6,206,2.2,93.35,65.1423076923077,4795.274,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2397.637,1,2,3,15,0.8333333333333334,2,28.727627709532918,5.0,0.6,49.5,3.5,0.5047759311633541,0.636190516793373,1.0,93.555,93.763,93.63633333333333
0 days 01:37:22.422000,HUL,0 days 00:01:33.143000,22.0,2.0,MEDIUM,15.0,Haas F1 Team,Silverstone,20.2,64.0,1001.4,False,29.6,204,2.5,93.143,63.04615384615384,5019.132,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2509.566,1,2,3,15,0.8333333333333334,2,28.700569531973354,5.0,0.6,49.5,3.5,0.2804732136137277,0.28944945581408255,1.0,93.35,93.555,93.556
0 days 01:38:55.716000,HUL,0 days 00:01:33.294000,23.0,2.0,MEDIUM,16.0,Haas F1 Team,Silverstone,20.2,63.0,1001.4,False,29.6,214,0.8,93.294,60.949999999999996,5242.99,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2621.495,1,2,3,15,0.8333333333333334,2,28.024851613943937,5.0,0.6,49.5,3.5,0.4787377586063674,0.805756851678579,1.0,93.143,93.35,93.34933333333333
0 days 01:40:29.177000,HUL,0 days 00:01:33.461000,24.0,2.0,MEDIUM,17.0,Haas F1 Team,Silverstone,20.4,62.0,1001.4,False,30.9,145,1.7,93.461,58.85384615384615,5466.848,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2733.424,1,2,3,15,0.8333333333333334,2,29.001305906458256,5.0,0.6,49.5,3.5,0.3572196949484381,0.37393235113799,1.0,93.294,93.143,93.26233333333333
0 days 01:42:02.528000,HUL,0 days 00:01:33.351000,25.0,2.0,MEDIUM,18.0,Haas F1 Team,Silverstone,20.5,62.0,1001.4,False,31.4,240,1.1,93.351,56.7576923076923,5690.706,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2845.353,1,2,3,15,0.8333333333333334,2,28.606266929651262,2.8272709508464895,0.6,49.5,3.5,0.3777733820198223,0.5630571527744033,1.0,93.461,93.294,93.29933333333334
0 days 01:43:36.172000,HUL,0 days 00:01:33.644000,26.0,2.0,MEDIUM,19.0,Haas F1 Team,Silverstone,20.6,61.0,1001.4,False,32.4,225,2.4,93.644,54.661538461538456,5914.564,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2957.282,1,2,3,15,0.8333333333333334,2,29.181912652494937,3.7121328811033982,0.6,49.5,3.5,0.4044858879248368,0.4454487887042196,1.0,93.351,93.461,93.36866666666667
0 days 01:45:09.294000,HUL,0 days 00:01:33.122000,27.0,2.0,MEDIUM,20.0,Haas F1 Team,Silverstone,20.8,62.0,1001.4,False,32.4,209,1.2,93.122,52.565384615384616,6138.422,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,3069.211,1,2,3,15,0.8333333333333334,2,29.07045093560201,3.873318636043311,0.6,49.5,3.5,0.27942281066968816,0.37272856098915547,1.0,93.644,93.351,93.48533333333334
0 days 01:46:42.574000,HUL,0 days 00:01:33.280000,28.0,2.0,MEDIUM,21.0,Haas F1 Team,Silverstone,20.9,61.0,1001.4,False,33.3,175,2.5,93.28,50.46923076923077,6362.28,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,3181.14,1,2,3,15,0.8333333333333334,2,28.571558106295207,3.821933560666255,0.6,49.5,3.5,0.32973312915820785,0.317321839139319,1.0,93.122,93.644,93.37233333333334
0 days 01:48:15.681000,HUL,0 days 00:01:33.107000,29.0,2.0,MEDIUM,22.0,Haas F1 Team,Silverstone,21.0,61.0,1001.4,False,32.7,195,1.8,93.107,48.37307692307692,6586.138,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,3293.069,1,2,3,15,0.8333333333333334,2,28.726482468260336,4.06755755203629,0.6,49.5,3.5,0.567776640942281,0.9584776367658464,1.0,93.28,93.122,93.34866666666666
0 days 01:49:49.013000,HUL,0 days 00:01:33.332000,30.0,2.0,MEDIUM,23.0,Haas F1 Team,Silverstone,21.1,62.0,1001.2,False,32.4,207,3.0,93.332,46.276923076923076,6809.996,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,3404.998,1,2,3,15,0.8333333333333334,2,28.767049384891745,4.0312664306341075,0.6,49.5,3.5,0.31924313121377845,0.37363377077656434,1.0,93.107,93.28,93.16966666666667
0 days 01:51:22.146000,HUL,0 days 00:01:33.133000,31.0,2.0,MEDIUM,24.0,Haas F1 Team,Silverstone,21.0,62.0,1001.2,False,31.4,197,2.5,93.133,44.18076923076923,7033.854,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,3516.927,1,2,3,15,0.8333333333333334,2,28.776298195904282,4.103249758471893,0.6,49.5,3.5,0.5616599321624177,0.9185457880913285,1.0,93.332,93.107,93.23966666666666
0 days 02:12:30.330000,HUL,0 days 00:01:32.097000,42.0,3.0,SOFT,10.0,Haas F1 Team,Silverstone,21.3,62.0,1001.0,False,29.9,200,1.7,92.097,25.73461538461538,9343.126,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,4671.563,1,2,3,15,0.8333333333333334,3,30.249998129632868,3.288149378714515,0.6,49.5,3.5,0.2975133486497607,0.3450786213388346,1.0,92.104,92.932,92.521
0 days 02:14:02.655000,HUL,0 days 00:01:32.325000,43.0,3.0,SOFT,11.0,Haas F1 Team,Silverstone,21.4,61.0,1001.0,False,30.7,177,1.7,92.325,23.63846153846154,9555.202,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,4777.601,1,2,3,15,0.8333333333333334,3,30.90305781746882,2.171636784538634,0.6,49.5,3.5,0.3396030560149782,0.3791724989376642,1.0,92.097,92.104,92.37766666666668
