Year,RoundNumber,Location,Location_Encoded,Driver,LapNumber,Stint,Compound,Actual,Predicted,Error
2022,6,Barcelona,2,LAT,46.0,3.0,SOFT,91.441,90.45570240995517,0.9852975900448437
2022,6,Barcelona,2,LAT,47.0,3.0,SOFT,89.944,91.03352348108707,1.0895234810870744
2022,6,Barcelona,2,LAT,48.0,3.0,SOFT,90.109,90.68403888146541,0.5750388814654182
2022,6,Barcelona,2,LAT,49.0,3.0,SOFT,89.908,90.51254438301355,0.604544383013542
2022,6,Barcelona,2,LAT,56.0,4.0,SOFT,88.454,88.76711263812894,0.3131126381289484
2022,6,Barcelona,2,LAT,57.0,4.0,SOFT,90.052,88.99227415875852,1.0597258412414934
2022,6,Barcelona,2,LAT,58.0,4.0,SOFT,88.926,89.95925919261559,1.033259192615584
2022,6,Barcelona,2,LAT,59.0,4.0,SOFT,90.348,89.77739640373969,0.5706035962603071
2022,6,Barcelona,2,LAT,60.0,4.0,SOFT,88.671,90.25091715707752,1.5799171570775117
2022,6,Barcelona,2,LAT,61.0,4.0,SOFT,89.25,89.75322682152724,0.5032268215272391
2022,6,Barcelona,2,LAT,62.0,4.0,SOFT,88.7,89.67016504300567,0.970165043005659
2022,6,Barcelona,2,LAT,63.0,4.0,SOFT,91.986,89.49384682318522,2.492153176814788
2022,6,Barcelona,2,LAT,64.0,4.0,SOFT,89.424,90.74109726472906,1.317097264729053
2022,6,Barcelona,2,LEC,5.0,1.0,SOFT,87.891,88.14314345824803,0.252143458248023
2022,6,Barcelona,2,LEC,6.0,1.0,SOFT,87.427,88.31486760621496,0.8878676062149513
2022,6,Barcelona,2,LEC,13.0,1.0,SOFT,88.375,89.03866809024905,0.66366809024904
2022,6,Barcelona,2,LEC,14.0,1.0,SOFT,88.495,88.89054763066238,0.39554763066237514
2022,6,Barcelona,2,LEC,15.0,1.0,SOFT,88.386,88.74201426379453,0.3560142637945348
2022,6,Barcelona,2,LEC,16.0,1.0,SOFT,88.512,88.81675730832677,0.3047573083267774
2022,6,Barcelona,2,LEC,17.0,1.0,SOFT,88.377,88.7814479605079,0.40444796050790766
2022,6,Barcelona,2,LEC,18.0,1.0,SOFT,88.099,88.97580005007767,0.8768000500776618
2022,6,Barcelona,2,LEC,19.0,1.0,SOFT,88.8,88.89271740706963,0.0927174070696255
2022,6,Barcelona,2,LEC,20.0,1.0,SOFT,88.899,89.14455793018126,0.24555793018125938
2022,6,Barcelona,2,LEC,26.0,2.0,MEDIUM,87.279,87.58643654272907,0.30743654272907806
